videoWebUrl,submittedVideoUrl,input,cid,createTime,createTimeISO,text,diggCount,likedByAuthor,pinnedByAuthor,repliesToId,replyCommentTotal,uid,uniqueId,avatarThumbnail,mentions,detailedMentions
https://www.tiktok.com/@metro_tv/video/7533251460499279125,https://www.tiktok.com/@metro_tv/video/7533251460499279125,https://www.tiktok.com/@metro_tv/video/7533251460499279125,7533258206466802440,1753973360,2025-07-31T14:49:20.000Z,doyan banget main pahlawan2 an🤣🤭,1310,False,False,,74.0,6881267523850503170,bombardilo_crocodilo71,https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/7312454952247361569~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=836d8776&x-expires=1754067600&x-signature=XHy8czYvGhIYJxmBFsG3E1r5Uy4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@metro_tv/video/7533251460499279125,https://www.tiktok.com/@metro_tv/video/7533251460499279125,https://www.tiktok.com/@metro_tv/video/7533251460499279125,7533267656746435335,1753975566,2025-07-31T15:26:06.000Z,Sang pahlawan mulai muncul.,7,False,False,,0.0,7487966602304029713,prince.abdya,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/861878fe613be3915006cc14d17e1d33~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=eb17451d&x-expires=1754067600&x-signature=bIudMBprIZ5XzWM8R5f3CrnTytg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@metro_tv/video/7533251460499279125,https://www.tiktok.com/@metro_tv/video/7533251460499279125,https://www.tiktok.com/@metro_tv/video/7533251460499279125,7533277967637824276,1753977967,2025-07-31T16:06:07.000Z,raja solo sudah pensiun 😂,6,False,False,,0.0,6837270003466437633,masfauzy_1979,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/6249cd9f278f37187226a2d0bd9b7adc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b1b3d67e&x-expires=1754067600&x-signature=W5PCp7%2BSfp0KGqcmsOWd1vFotlc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@metro_tv/video/7533251460499279125,https://www.tiktok.com/@metro_tv/video/7533251460499279125,https://www.tiktok.com/@metro_tv/video/7533251460499279125,7533257536838484754,1753973207,2025-07-31T14:46:47.000Z,Pak Tom Lembong emang ga bersalah,674,False,False,,56.0,6552094248114601985,tua_ji_ya_pek_tkl,https://p19-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/bb0f93b1d22250b03747cfeb062bcb71~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9b78d7a4&x-expires=1754067600&x-signature=4gyb7iCpF8kWu3bz9gLwjZtEQ6A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@metro_tv/video/7533251460499279125,https://www.tiktok.com/@metro_tv/video/7533251460499279125,https://www.tiktok.com/@metro_tv/video/7533251460499279125,7533262011834237704,1753974251,2025-07-31T15:04:11.000Z,"dia yg menjarain, dia juga yg acting jd pahlawan",581,False,False,,32.0,7136332396165104666,mrclcbn,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/a31ee61d17d6c1b0d3da15a554dd2071~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1921c1e6&x-expires=1754067600&x-signature=EZIdrMxg9Nvl7EHI9Yf3QaE0TBw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@metro_tv/video/7533251460499279125,https://www.tiktok.com/@metro_tv/video/7533251460499279125,https://www.tiktok.com/@metro_tv/video/7533251460499279125,7533280121409798930,1753978469,2025-07-31T16:14:29.000Z,"lagi cari muka ni yee, kami tetap membentangkan bendera one piece apapun alasannya",6,False,False,,0.0,7210068498714199066,tuanberkisah,https://p19-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/2b96c18ef668ce66362f02b2f6566683~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=37565354&x-expires=1754067600&x-signature=sBFd0SW2MKG%2F4Hm8fMCQyb62Vzk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@metro_tv/video/7533251460499279125,https://www.tiktok.com/@metro_tv/video/7533251460499279125,https://www.tiktok.com/@metro_tv/video/7533251460499279125,7533284820467417874,1753979560,2025-07-31T16:32:40.000Z,"waduuh, beraninya wowo sama wiwi",17,False,False,,2.0,7204335952846783514,febri_septa,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7361399094320201734~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2a54aa73&x-expires=1754067600&x-signature=OmnC3cUnGpDS7IKdS2ptAVvg5a8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@metro_tv/video/7533251460499279125,https://www.tiktok.com/@metro_tv/video/7533251460499279125,https://www.tiktok.com/@metro_tv/video/7533251460499279125,7533279306119185170,1753978275,2025-07-31T16:11:15.000Z,Ini Baru Presiden yg Bijaksana Membebaskan Hukum yg Berbau Politik termasuk Bambang Tri korban Mulyono,23,False,False,,1.0,7122390019268625434,yasser.faeroz,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/b21ad958256e4fa34ddd87749072793c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b714baab&x-expires=1754067600&x-signature=H6nqAqr2h%2BqSqdDh0hYMb2RYg6c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@metro_tv/video/7533251460499279125,https://www.tiktok.com/@metro_tv/video/7533251460499279125,https://www.tiktok.com/@metro_tv/video/7533251460499279125,7533271568484844295,1753976475,2025-07-31T15:41:15.000Z,TOM HARUS TUNTUT HAKIM YANG MENJARAKAN DIA..DAN GANTI RUGI 5000 T,35,False,False,,0.0,7359846614339683333,jofjrise,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/aa2b6f79d3314251b39fca47d27edbaf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1e9dc9ea&x-expires=1754067600&x-signature=SoOmhFPLJQcqYpeBDO3RahBUMDM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@metro_tv/video/7533251460499279125,https://www.tiktok.com/@metro_tv/video/7533251460499279125,https://www.tiktok.com/@metro_tv/video/7533251460499279125,7533279283595870996,1753978272,2025-07-31T16:11:12.000Z,inilah akibat hukum pesanan dan peemintaan. negara kita sdh rusak,13,False,False,,0.0,7353980640083821574,bahrus.syarif,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/069ae51f079b71734186f70eca89f76e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ada44793&x-expires=1754067600&x-signature=GXSvz8kbQi%2FuNwtVjRXNET2DtU8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
